Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
POL,1999-01-01,1999-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,64.490000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,77.920000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,72.650000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,66.150000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,76.530000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,74.640000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,57.590000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,70.240000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,109.270000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,96.910000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,67.330000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,86.750000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,127.310000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,135.560000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,115.590000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,101.750000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.960000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,98.290000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,101.580000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,112.480000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,112.160000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,109.470000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,139.480000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,209.920000,I
POL,2023-01-01,2023-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,146.500000,I
POL,2024-01-01,2024-12-31,173,'616,Poland,1814,'F1814,"Coarse Grain, Total",5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,155.240000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,23.710000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,27.290000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,51.660000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,68.140000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,63.680000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,91.300000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,87.730000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,83.710000,I
POL,1999-01-01,1999-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,73.930000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,94.860000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,81.940000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,77.490000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,85.950000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,84.610000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,80.160000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,88.180000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,85.060000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,84.170000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,112.230000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,85.510000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,79.720000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,142.500000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,106.450000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,108.210000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,101.750000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,90.040000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,119.240000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,97.240000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,101.870000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,102.160000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,117.620000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,196.070000,I
POL,2023-01-01,2023-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,224.070000,I
POL,2024-01-01,2024-12-31,173,'616,Poland,1783,'F1783,Eggs Primary,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,259.150000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,13.070000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,17.320000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,27.430000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,46.280000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,52.290000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,44.060000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,45.880000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,58.710000,I
POL,1999-01-01,1999-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,71.900000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,98.840000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,88.520000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,83.230000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,88.420000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,94.250000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,70.670000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,64.240000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,80.140000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,89.280000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,87.260000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,89.280000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.280000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,89.280000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,112.270000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,103.160000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,103.160000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.670000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,83.020000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,80.470000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,82.240000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,88.400000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,102.400000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,1753,'F1753,Fibre Crops Primary,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,107.000000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,20.040000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,19.260000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,19.790000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,46.480000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,56.170000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,43.930000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,52.540000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,68.640000,I
POL,1999-01-01,1999-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,94.670000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,63.880000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,43.290000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,60.180000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,89.100000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,51.360000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,74.230000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,69.890000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,134.410000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,75.950000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,59.340000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,103.130000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,129.880000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,123.240000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,123.300000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,86.280000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,117.620000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,96.090000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,161.510000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,92.660000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,121.200000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,139.580000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,133.460000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,155.770000,I
POL,2023-01-01,2023-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,147.800000,I
POL,2024-01-01,2024-12-31,173,'616,Poland,1801,'F1801,"Fruit excl Melons, Total",5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,162.800000,I
POL,1991-01-01,1991-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,20.040000,I
POL,1992-01-01,1992-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,19.260000,I
POL,1993-01-01,1993-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,19.790000,I
POL,1994-01-01,1994-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,46.480000,I
POL,1995-01-01,1995-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,56.170000,I
POL,1996-01-01,1996-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,43.930000,I
POL,1997-01-01,1997-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,52.540000,I
POL,1998-01-01,1998-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,68.640000,I
POL,1999-01-01,1999-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,94.670000,I
POL,2000-01-01,2000-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,63.880000,I
POL,2001-01-01,2001-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,43.290000,I
POL,2002-01-01,2002-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,60.180000,I
POL,2003-01-01,2003-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,89.100000,I
POL,2004-01-01,2004-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,51.360000,I
POL,2005-01-01,2005-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,74.230000,I
POL,2006-01-01,2006-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,69.890000,I
POL,2007-01-01,2007-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,134.410000,I
POL,2008-01-01,2008-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,75.950000,I
POL,2009-01-01,2009-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,59.340000,I
POL,2010-01-01,2010-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,103.130000,I
POL,2011-01-01,2011-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,129.880000,I
POL,2012-01-01,2012-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,123.240000,I
POL,2013-01-01,2013-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,123.300000,I
POL,2014-01-01,2014-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,86.280000,I
POL,2015-01-01,2015-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,117.620000,I
POL,2016-01-01,2016-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,96.090000,I
POL,2017-01-01,2017-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,161.510000,I
POL,2018-01-01,2018-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,92.660000,I
POL,2019-01-01,2019-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,121.200000,I
POL,2020-01-01,2020-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,139.580000,I
POL,2021-01-01,2021-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,133.460000,I
POL,2022-01-01,2022-12-31,173,'616,Poland,1738,'F1738,Fruit Primary,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,155.770000,I
